STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,OPTIONALITY,Optionality,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1954,,17.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1955,,17.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1956,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1957,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1958,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1959,,19.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1960,,19.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1961,,20.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1962,,20.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1963,,21.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1964,,21.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1965,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1966,,22.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1967,,22.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1968,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1969,,23.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1970,,23.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1971,,23.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1972,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1973,,24.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1974,,24.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1975,,24.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1976,,25.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1977,,25.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1978,,25.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1979,,26.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1980,,26.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1981,,26.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1982,,27.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1983,,27.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1984,,27.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1985,,27.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1986,,28,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1987,,28.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1988,,28.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1989,,28.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1991,,28.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1992,,28.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1993,,27.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1994,,27.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1996,,27,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1997,,26.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1998,,26.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1999,,26,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2001,,25.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2002,,25.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2003,,25.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2004,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2022,,31.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2023,,31.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,2024,,32.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1970,,68.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1971,,67.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1972,,67.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1973,,66.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1974,,66.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1975,,67.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1976,,67.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1977,,67.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1978,,67.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1979,,66.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1980,,65.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1981,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1982,,65.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1983,,66.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1984,,64.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1985,,62.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1986,,62.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1987,,63.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1988,,62.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1989,,63,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1990,,62.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1991,,61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1992,,60.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1993,,60.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1994,,61.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1995,,62.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1996,,63.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1997,,64.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1998,,64.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1999,,63.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2000,,63.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2001,,62.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2002,,61.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,61.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,61.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,61.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2006,,61.8,,A,Normal value,0,Units,1,One
